area,baths,beds,bathrooms,dining room,distance from airport (kms),drawing room,electricity backup,flooring,floors,kids play area,kitchens,lounge or sitting room,study room,waste disposal,price per sq yard,price,Flat,House,Lower Portion,Penthouse,Room,Upper Portion,Bahria Town Karachi,Cantt,Clifton,DHA Defence,Federal B Area,Gadap Town,Gulistan-e-Jauhar,Gulshan-e-Iqbal Town,Jamshed Town,Malir,North Nazimabad,Others,Scheme 33
200,3,3,3,1,1,1,1,1,0,1,1,1,0,0,115000,23000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,5,5,5,1,1,1,1,1,1,1,1,1,1,1,120000,30000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,0,1,0,1,1,1,0,0,1,0,0,1,71428,25000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,3,3,0,1,0,1,1,1,0,0,1,0,0,1,120000,15000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,3,3,3,1,0,1,0,0,0,0,1,0,0,0,64102,5000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,3,3,0,0,0,0,1,1,0,0,0,0,0,0,61666,18500000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235,3,3,3,1,0,1,0,0,0,0,0,0,0,0,74468,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,0,0,0,0,0,0,0,0,0,0,0,79245,8400000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,0,1,0,0,0,0,0,0,0,0,72340,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,1,0,1,0,0,0,0,0,0,0,0,71428,25000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,0,1,0,0,0,0,0,0,0,0,84905,9000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272,6,5,6,1,0,1,1,1,1,1,2,1,1,1,84558,23000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,105000,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,4,3,4,1,0,1,1,0,0,0,1,0,0,1,78723,18500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
306,5,5,0,0,1,0,1,1,0,0,0,0,0,0,120915,37000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,0,1,0,1,1,0,1,1,0,0,0,77142,27000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,0,1,1,1,0,1,1,1,1,0,130188,13799999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
125,3,3,3,0,1,0,1,1,0,1,1,0,0,0,132000,16500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,0,1,0,1,1,0,1,1,0,0,0,77142,27000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2,2,2,0,0,0,0,0,0,0,0,0,0,0,72131,8800000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,2,2,0,0,0,0,0,0,0,0,0,0,0,0,61538,4800000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
256,4,4,4,0,1,0,1,1,0,0,0,0,0,0,195312,50000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,5,4,0,0,0,0,1,0,2,0,0,0,0,0,162500,19500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,110000,22000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,82978,19500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,76595,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,78723,18500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,108552,16500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,118421,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,5,4,0,0,1,0,0,0,0,0,1,0,0,0,136000,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
240,7,6,7,1,1,1,1,1,0,1,2,1,1,0,170833,41000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,4,3,4,0,1,1,0,1,1,1,1,0,0,1,47500,9500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
361,5,5,5,0,0,0,1,1,0,0,0,0,0,0,90027,32500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222,4,4,4,1,0,1,0,1,0,0,1,1,0,0,135135,30000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,2,2,2,1,1,0,1,1,0,1,1,1,0,1,73770,9000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,6,9,1,1,1,1,1,1,1,1,1,1,1,1,191729,25500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,4,3,0,0,0,0,0,0,0,0,0,0,0,0,180180,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,1,1,1,1,1,0,1,1,1,1,1,70000,24500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,118421,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,111842,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,1,1,1,1,1,0,1,1,1,1,1,80792,26500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,1,1,1,1,1,0,1,1,1,1,1,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,3,4,4,1,1,1,1,1,1,0,1,0,0,1,62857,22000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
289,4,3,4,0,0,0,0,0,0,1,1,0,0,0,114186,33000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289,4,3,4,0,0,0,0,0,0,1,1,0,0,0,108996,31500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,2,2,2,1,1,1,1,1,0,1,1,1,1,0,81521,7500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,4,4,4,1,1,1,1,1,0,1,2,1,0,0,125000,10000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,2,3,0,0,0,0,1,1,0,0,0,0,0,0,121428,42500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,3,3,3,1,0,1,0,0,0,0,1,0,0,0,161691,32500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,2,2,0,0,1,0,1,1,0,0,1,0,0,1,82692,8600000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,3,3,0,0,0,0,0,1,0,0,1,0,0,0,125000,16000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,3,2,1,0,1,0,0,1,0,0,0,0,0,0,139639,15500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,2,2,2,1,1,1,1,1,0,1,1,1,1,1,90163,11000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,127500,25500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,122500,24500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,132500,26500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,102500,20500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,4,3,4,1,1,1,1,1,1,1,1,1,1,1,71914,16900000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,3,2,4,1,1,1,1,1,0,1,1,1,1,1,75000,7950000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,1,1,1,1,0,1,1,1,1,1,61320,6500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,3,3,3,1,1,1,1,1,0,0,1,1,1,1,139097,18500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
239,3,3,4,1,1,1,1,1,0,0,1,1,1,1,125523,30000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240,3,3,3,0,0,0,1,1,0,0,0,0,0,0,75000,18000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
250,5,5,5,1,1,1,1,1,1,1,1,0,1,1,128000,32000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2,2,2,0,1,0,1,1,0,0,1,0,0,0,104918,12800000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,82978,19500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,78723,18500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,76595,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,1,1,1,1,1,0,1,1,1,1,1,74285,26000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,1,1,1,1,1,0,1,1,1,1,1,71428,25000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,4,4,4,1,1,1,1,1,1,1,1,1,1,1,89600,11200000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,4,4,4,1,1,1,1,1,1,1,1,1,1,1,92000,11500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,1,1,1,1,1,1,61702,14500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,3,2,4,1,0,1,1,0,0,0,1,0,0,1,73770,9000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,3,3,1,0,0,0,1,1,0,0,1,0,0,0,71794,11200000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,2,2,2,0,0,0,1,1,0,0,1,0,0,0,90225,12000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139,3,3,0,1,0,1,1,1,0,1,0,1,1,1,93525,13000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256,3,3,3,1,0,1,1,1,0,1,1,1,1,0,78125,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
256,3,3,4,1,1,1,1,1,0,0,1,1,1,1,152343,39000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189,3,3,0,0,0,0,1,1,0,0,0,0,0,0,171957,32500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,3,3,3,1,0,1,1,1,0,0,1,1,0,0,101626,25000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,3,3,3,1,0,1,0,0,0,0,1,0,1,0,121359,25000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,3,3,3,1,1,1,1,1,0,0,1,0,0,1,165876,35000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,95000,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,108552,16500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,111842,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,121710,18500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,111842,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,118421,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,125000,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285,3,3,3,1,1,1,1,1,0,1,1,1,1,1,117543,33500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,3,3,3,1,0,1,0,0,0,1,0,1,1,1,125333,18800000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,3,3,3,1,1,1,1,1,0,1,1,1,1,1,111888,32000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,3,3,3,1,1,1,1,1,0,1,1,1,1,1,136000,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
240,7,6,7,1,0,1,1,1,0,0,2,1,0,0,154166,37000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,4,3,4,1,0,1,1,1,0,0,1,1,0,0,154166,37000000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125,3,3,3,0,0,0,1,1,2,0,2,0,0,0,136000,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,1,1,1,1,0,1,1,1,1,1,70754,7500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,1,1,1,1,1,0,1,1,1,1,1,62857,22000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,131578,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,1,1,1,1,1,2,1,1,0,0,1,81428,28500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,138157,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2,2,2,1,1,1,1,1,0,1,1,1,1,1,94262,11500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2,2,2,1,1,1,1,1,0,1,1,1,1,1,81967,10000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2,2,2,1,1,1,1,1,0,1,1,1,1,1,90163,11000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,2,2,3,1,0,1,1,1,0,1,1,1,0,1,119424,16600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,3,3,3,1,0,1,1,1,0,0,1,0,0,0,105769,16500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256,3,3,0,1,0,1,1,1,0,0,1,0,0,1,97656,25000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,2,2,0,1,1,1,1,1,0,1,0,1,1,1,66666,10000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,4,4,4,1,1,1,1,1,0,1,0,1,1,1,61666,18500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,4,4,0,0,0,0,1,1,0,0,0,0,0,0,135000,16200000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,4,4,4,1,1,1,1,1,0,1,1,1,1,1,120000,30000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,3,3,3,1,1,1,1,1,1,1,1,1,1,1,136000,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,1,1,0,0,1,0,1,1,0,0,0,0,0,0,90000,4500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,3,3,1,1,1,1,1,1,0,1,1,1,1,1,123762,25000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2,2,1,0,1,0,1,1,0,0,0,0,0,0,54166,6500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,3,3,3,1,1,1,1,1,2,1,1,0,0,1,75000,9000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,4,4,4,1,1,1,1,1,0,1,1,1,1,1,74695,24500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,1,1,1,1,1,0,1,1,1,1,1,77743,25500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,1,1,1,1,1,0,1,1,1,1,1,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,1,1,1,1,1,0,1,1,1,1,1,76219,25000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,2,2,2,1,0,1,0,0,0,0,0,0,0,0,58593,7500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250,3,3,3,1,1,1,1,1,0,1,1,1,1,1,78000,19500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,3,3,3,1,1,1,1,1,0,1,1,1,1,1,84000,21000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,3,3,3,1,1,1,1,1,0,1,1,1,1,1,80000,20000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,3,2,2,1,1,1,1,1,0,1,1,1,1,1,90277,13000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,2,2,2,1,1,1,1,1,0,1,1,1,1,1,73770,9000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,4,3,4,1,1,1,1,1,0,1,1,1,1,1,133196,32500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,2,2,2,1,0,1,1,1,0,0,1,0,0,0,85470,10000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,4,3,4,1,1,1,1,1,0,1,1,1,0,0,94405,27000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,4,4,4,0,1,0,1,1,0,1,1,0,0,0,156000,39000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,3,3,3,1,1,1,1,1,0,0,1,1,0,0,115384,33000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
286,3,3,3,1,1,1,1,1,0,1,1,1,0,0,111888,32000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
286,4,3,4,1,1,1,1,1,0,1,1,1,0,0,111888,32000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,2,2,0,0,0,1,0,0,0,0,0,1,1,0,74166,8900000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,3,3,3,0,0,0,0,0,0,0,0,0,0,0,173913,28000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156,2,2,2,1,1,1,1,1,0,0,1,0,0,0,153846,24000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,3,3,3,0,0,0,1,1,0,0,1,1,1,0,72222,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,3,3,3,1,1,1,1,1,0,1,1,1,1,1,76000,19000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,1,1,1,1,0,1,1,1,1,1,84905,9000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,1,1,1,1,0,1,1,1,1,1,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,1,1,1,1,0,1,1,1,1,1,80188,8500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,1,1,1,1,0,1,1,1,1,1,75471,8000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2,2,2,1,1,1,1,1,0,1,1,1,1,1,94262,11500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,2,2,0,0,0,0,0,0,0,0,0,0,0,0,101562,13000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
289,4,3,4,1,1,1,1,1,0,1,1,1,0,0,100346,29000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240,2,2,2,1,0,1,1,1,0,0,1,0,0,0,54166,13000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
54,1,1,0,0,0,0,1,1,0,0,0,0,0,0,77777,4200000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,2,2,2,0,0,0,1,1,0,0,1,0,1,0,56250,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133,3,3,1,0,1,0,0,1,0,0,0,0,0,0,135338,18000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117,3,2,3,0,0,1,0,1,0,0,1,1,0,1,81196,9500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,2,2,2,0,0,0,0,1,0,0,1,1,0,0,130000,6500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,2,2,2,0,0,1,1,1,0,0,1,1,0,0,166666,18500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350,4,4,0,0,1,0,1,1,0,0,0,0,0,0,71428,25000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,0,0,1,0,1,1,0,0,0,0,0,0,71428,25000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,0,0,1,0,1,1,0,0,0,0,0,0,76595,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,0,0,1,0,1,1,0,0,0,0,0,0,76595,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,0,0,1,0,1,1,0,0,0,0,0,0,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,1,0,1,1,0,0,0,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,0,0,1,0,1,1,0,0,0,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2,2,0,0,1,0,1,1,0,0,0,0,0,0,73770,9000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,86805,12500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,4,4,0,0,0,0,0,0,0,0,0,0,0,0,136000,17000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,3,3,3,0,0,0,1,1,0,0,1,1,0,1,183760,21500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,2,3,2,0,0,1,1,1,0,0,1,1,1,0,55421,4600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,2,2,2,0,0,0,1,1,0,0,1,1,1,0,53846,3500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189,3,3,4,0,0,1,1,1,0,1,1,1,0,0,171957,32500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,3,3,3,0,0,0,1,1,0,0,1,1,1,0,50000,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
